"state_code","code","name"
"GO",5218102,"PORTELÂNDIA"
"GO",5218300,"POSSE"
"GO",5218391,"PROFESSOR JAMIL"
"GO",5218508,"QUIRINÓPOLIS"
"GO",5218607,"RIALMA"
"GO",5218706,"RIANÁPOLIS"
"GO",5218789,"RIO QUENTE"
"GO",5218805,"RIO VERDE"
"GO",5218904,"RUBIATABA"
"GO",5219001,"SANCLERLÂNDIA"
"GO",5219100,"SANTA BÁRBARA DE GOIÁS"
"GO",5219209,"SANTA CRUZ DE GOIÁS"
"GO",5219258,"SANTA FÉ DE GOIÁS"
"GO",5219308,"SANTA HELENA DE GOIÁS"
"GO",5219357,"SANTA ISABEL"
"GO",5219407,"SANTA RITA DO ARAGUAIA"
"GO",5219456,"SANTA RITA DO NOVO DESTINO"
"GO",5219506,"SANTA ROSA DE GOIÁS"
"GO",5219605,"SANTA TEREZA DE GOIÁS"
"GO",5219704,"SANTA TEREZINHA DE GOIÁS"
"GO",5219712,"SANTO ANTÔNIO DA BARRA"
"GO",5219738,"SANTO ANTÔNIO DE GOIÁS"
"GO",5219753,"SANTO ANTÔNIO DO DESCOBERTO"
"GO",5219803,"SÃO DOMINGOS"
"GO",5219902,"SÃO FRANCISCO DE GOIÁS"
"GO",5220009,"SÃO JOÃO D'ALIANÇA"
"GO",5220058,"SÃO JOÃO DA PARAÚNA"
"GO",5220108,"SÃO LUÍS DE MONTES BELOS"
"GO",5220157,"SÃO LUÍZ DO NORTE"
"GO",5220207,"SÃO MIGUEL DO ARAGUAIA"
"GO",5220264,"SÃO MIGUEL DO PASSA QUATRO"
"GO",5220280,"SÃO PATRÍCIO"
"GO",5220405,"SÃO SIMÃO"
"GO",5220454,"SENADOR CANEDO"
"GO",5220504,"SERRANÓPOLIS"
"GO",5220603,"SILVÂNIA"
"GO",5220686,"SIMOLÂNDIA"
"GO",5220702,"SÍTIO D'ABADIA"
"GO",5221007,"TAQUARAL DE GOIÁS"
"GO",5221080,"TERESINA DE GOIÁS"
"GO",5221197,"TEREZÓPOLIS DE GOIÁS"
"GO",5221304,"TRÊS RANCHOS"
"GO",5221403,"TRINDADE"
"GO",5221452,"TROMBAS"
"GO",5221502,"TURVÂNIA"
"GO",5221551,"TURVELÂNDIA"
"GO",5221577,"UIRAPURU"
"GO",5221601,"URUAÇU"
"GO",5221700,"URUANA"
"GO",5221809,"URUTAÍ"
"GO",5221858,"VALPARAÍSO DE GOIÁS"
"GO",5221908,"VARJÃO"
"GO",5222005,"VIANÓPOLIS"
"GO",5222054,"VICENTINÓPOLIS"
"GO",5222203,"VILA BOA"
"GO",5222302,"VILA PROPÍCIO"
"DF",5300108,"BRASÍLIA"
